id,mode,start_timestamp,end_timestamp,miles,start_date,start_time,end_date,end_time
966,/trajectory_follow/ackermann_cmd,2017-04-19 22:34:00,2017-04-19 22:34:00,0.0221236,2017-04-19,22:34:00,2017-04-19,22:34:00
967,/dbw_joy/ackermann_cmd,2017-04-19 22:34:00,2017-04-19 22:35:00,0.023218700000000002,2017-04-19,22:34:00,2017-04-19,22:35:00
968,/dbw_joy/ackermann_cmd,2017-04-19 22:35:00,2017-04-19 22:35:00,0.0159836,2017-04-19,22:35:00,2017-04-19,22:35:00
969,/trajectory_follow/ackermann_cmd,2017-04-19 22:35:00,2017-04-19 22:35:00,0.0330556,2017-04-19,22:35:00,2017-04-19,22:35:00
970,/dbw_joy/ackermann_cmd,2017-04-19 22:35:00,2017-04-19 22:35:00,0.0115832,2017-04-19,22:35:00,2017-04-19,22:35:00
971,/trajectory_follow/ackermann_cmd,2017-04-19 22:35:00,2017-04-19 22:45:00,0.07598010000000001,2017-04-19,22:35:00,2017-04-19,22:45:00
972,/dbw_joy/ackermann_cmd,2017-04-19 22:45:00,2017-04-19 22:46:00,0.010098600000000001,2017-04-19,22:45:00,2017-04-19,22:46:00
973,/trajectory_follow/ackermann_cmd,2017-04-19 22:46:00,2017-04-19 22:46:00,0.0301124,2017-04-19,22:46:00,2017-04-19,22:46:00
974,/dbw_joy/ackermann_cmd,2017-04-19 22:46:00,2017-04-19 22:46:00,0.010400200000000002,2017-04-19,22:46:00,2017-04-19,22:46:00
975,/trajectory_follow/ackermann_cmd,2017-04-19 22:46:00,2017-04-19 22:47:00,0.029398200000000003,2017-04-19,22:46:00,2017-04-19,22:47:00
976,/dbw_joy/ackermann_cmd,2017-04-19 22:47:00,2017-04-19 22:50:00,0.0100318,2017-04-19,22:47:00,2017-04-19,22:50:00
977,/dbw_joy/ackermann_cmd,2017-04-19 22:50:00,2017-04-19 22:50:00,0.00989509,2017-04-19,22:50:00,2017-04-19,22:50:00
978,/trajectory_follow/ackermann_cmd,2017-04-19 22:50:00,2017-04-19 23:19:00,0.035434,2017-04-19,22:50:00,2017-04-19,23:19:00
979,/dbw_joy/ackermann_cmd,2017-04-19 23:19:00,2017-04-19 23:20:00,0.028981200000000002,2017-04-19,23:19:00,2017-04-19,23:20:00
980,/trajectory_follow/ackermann_cmd,2017-04-19 23:20:00,2017-04-19 23:23:00,0.12013199999999999,2017-04-19,23:20:00,2017-04-19,23:23:00
981,/trajectory_follow/ackermann_cmd,2017-04-19 23:23:00,2017-04-19 23:23:00,0.0339129,2017-04-19,23:23:00,2017-04-19,23:23:00
982,/trajectory_follow/ackermann_cmd,2017-04-19 21:26:00,2017-04-19 21:26:00,0.0161142,2017-04-19,21:26:00,2017-04-19,21:26:00
983,/dbw_joy/ackermann_cmd,2017-04-19 21:26:00,2017-04-19 21:28:00,0.0778804,2017-04-19,21:26:00,2017-04-19,21:28:00
984,/trajectory_follow/ackermann_cmd,2017-04-19 21:28:00,2017-04-19 21:46:00,0.385146,2017-04-19,21:28:00,2017-04-19,21:46:00
985,/dbw_joy/ackermann_cmd,2017-04-19 21:46:00,2017-04-19 21:58:00,0.00896491,2017-04-19,21:46:00,2017-04-19,21:58:00
986,/dbw_joy/ackermann_cmd,2017-04-19 21:58:00,2017-04-19 21:59:00,0.06408849999999999,2017-04-19,21:58:00,2017-04-19,21:59:00
987,/trajectory_follow/ackermann_cmd,2017-04-19 21:59:00,2017-04-19 21:59:00,0.0168919,2017-04-19,21:59:00,2017-04-19,21:59:00
988,/dbw_joy/ackermann_cmd,2017-04-19 21:59:00,2017-04-19 21:59:00,0.00768181,2017-04-19,21:59:00,2017-04-19,21:59:00
989,/trajectory_follow/ackermann_cmd,2017-04-19 21:59:00,2017-04-19 22:06:00,0.0969828,2017-04-19,21:59:00,2017-04-19,22:06:00
990,/dbw_joy/ackermann_cmd,2017-04-19 22:06:00,2017-04-19 22:06:00,0.0187739,2017-04-19,22:06:00,2017-04-19,22:06:00
991,/trajectory_follow/ackermann_cmd,2017-04-19 22:06:00,2017-04-19 22:11:00,0.0337147,2017-04-19,22:06:00,2017-04-19,22:11:00
992,None,2017-04-20 00:06:00,2017-04-20 16:05:00,0.0,2017-04-20,00:06:00,2017-04-20,16:05:00
993,/dbw_joy/ackermann_cmd,2017-04-20 16:05:00,2017-04-20 16:06:00,0.00171681,2017-04-20,16:05:00,2017-04-20,16:06:00
994,/trajectory_follow/ackermann_cmd,2017-04-20 16:06:00,2017-04-20 16:28:00,0.199017,2017-04-20,16:06:00,2017-04-20,16:28:00
995,/trajectory_follow/ackermann_cmd,2017-04-20 16:28:00,2017-04-20 16:28:00,0.0430534,2017-04-20,16:28:00,2017-04-20,16:28:00
996,/dbw_joy/ackermann_cmd,2017-04-20 16:28:00,2017-04-20 16:29:00,0.0124626,2017-04-20,16:28:00,2017-04-20,16:29:00
997,/trajectory_follow/ackermann_cmd,2017-04-20 16:29:00,2017-04-20 16:29:00,0.0306525,2017-04-20,16:29:00,2017-04-20,16:29:00
998,/dbw_joy/ackermann_cmd,2017-04-20 16:29:00,2017-04-20 16:29:00,0.00885337,2017-04-20,16:29:00,2017-04-20,16:29:00
999,/trajectory_follow/ackermann_cmd,2017-04-20 16:29:00,2017-04-20 16:43:00,0.07688769999999999,2017-04-20,16:29:00,2017-04-20,16:43:00
1000,/trajectory_follow/ackermann_cmd,2017-04-20 16:43:00,2017-04-20 16:46:00,0.198216,2017-04-20,16:43:00,2017-04-20,16:46:00
1001,/dbw_joy/ackermann_cmd,2017-04-20 16:46:00,2017-04-20 16:46:00,0.0139715,2017-04-20,16:46:00,2017-04-20,16:46:00
1002,/dbw_joy/ackermann_cmd,2017-04-20 17:37:00,2017-04-20 17:37:00,0.0151827,2017-04-20,17:37:00,2017-04-20,17:37:00
1003,/trajectory_follow/ackermann_cmd,2017-04-20 17:37:00,2017-04-20 18:00:00,0.07726910000000001,2017-04-20,17:37:00,2017-04-20,18:00:00
1004,/dbw_joy/ackermann_cmd,2017-04-20 18:00:00,2017-04-20 18:00:00,0.015437799999999998,2017-04-20,18:00:00,2017-04-20,18:00:00
1005,/trajectory_follow/ackermann_cmd,2017-04-20 18:00:00,2017-04-20 18:29:00,0.514748,2017-04-20,18:00:00,2017-04-20,18:29:00
1006,/dbw_joy/ackermann_cmd,2017-04-20 18:29:00,2017-04-20 18:30:00,0.00955107,2017-04-20,18:29:00,2017-04-20,18:30:00
1007,/trajectory_follow/ackermann_cmd,2017-04-20 18:30:00,2017-04-20 18:30:00,0.00894331,2017-04-20,18:30:00,2017-04-20,18:30:00
1008,/dbw_joy/ackermann_cmd,2017-04-20 18:30:00,2017-04-20 18:30:00,0.0114043,2017-04-20,18:30:00,2017-04-20,18:30:00
1009,/trajectory_follow/ackermann_cmd,2017-04-20 18:30:00,2017-04-20 18:38:00,0.301222,2017-04-20,18:30:00,2017-04-20,18:38:00
1010,/dbw_joy/ackermann_cmd,2017-04-20 18:38:00,2017-04-20 18:46:00,0.0217649,2017-04-20,18:38:00,2017-04-20,18:46:00
1011,/trajectory_follow/ackermann_cmd,2017-04-20 18:46:00,2017-04-20 18:53:00,0.00573023,2017-04-20,18:46:00,2017-04-20,18:53:00
1012,/trajectory_follow/ackermann_cmd,2017-04-20 16:46:00,2017-04-20 16:47:00,0.0308223,2017-04-20,16:46:00,2017-04-20,16:47:00
1013,/dbw_joy/ackermann_cmd,2017-04-20 16:47:00,2017-04-20 16:47:00,0.0208985,2017-04-20,16:47:00,2017-04-20,16:47:00
1014,/trajectory_follow/ackermann_cmd,2017-04-20 16:47:00,2017-04-20 16:50:00,0.273532,2017-04-20,16:47:00,2017-04-20,16:50:00
1015,/dbw_joy/ackermann_cmd,2017-04-20 16:50:00,2017-04-20 16:51:00,0.0110712,2017-04-20,16:50:00,2017-04-20,16:51:00
1016,/trajectory_follow/ackermann_cmd,2017-04-20 16:51:00,2017-04-20 17:03:00,0.10019600000000001,2017-04-20,16:51:00,2017-04-20,17:03:00
1017,/trajectory_follow/ackermann_cmd,2017-04-20 17:03:00,2017-04-20 17:04:00,0.010403,2017-04-20,17:03:00,2017-04-20,17:04:00
1018,/dbw_joy/ackermann_cmd,2017-04-20 17:04:00,2017-04-20 17:18:00,0.194299,2017-04-20,17:04:00,2017-04-20,17:18:00
1019,/trajectory_follow/ackermann_cmd,2017-04-20 17:18:00,2017-04-20 17:36:00,0.028622199999999997,2017-04-20,17:18:00,2017-04-20,17:36:00
1020,/dbw_joy/ackermann_cmd,2017-04-20 17:36:00,2017-04-20 17:36:00,0.026133799999999995,2017-04-20,17:36:00,2017-04-20,17:36:00
1021,/trajectory_follow/ackermann_cmd,2017-04-20 17:36:00,2017-04-20 17:37:00,0.0659237,2017-04-20,17:36:00,2017-04-20,17:37:00
1022,/dbw_joy/ackermann_cmd,2017-04-20 21:27:00,2017-04-20 21:27:00,1.49906e-05,2017-04-20,21:27:00,2017-04-20,21:27:00
1023,/dbw_joy/ackermann_cmd,2017-04-20 21:27:00,2017-04-20 21:29:00,0.0206673,2017-04-20,21:27:00,2017-04-20,21:29:00
1024,/dbw_joy/ackermann_cmd,2017-04-20 21:29:00,2017-04-20 21:40:00,0.00245618,2017-04-20,21:29:00,2017-04-20,21:40:00
1025,/trajectory_follow/ackermann_cmd,2017-04-20 21:40:00,2017-04-20 21:40:00,0.00346258,2017-04-20,21:40:00,2017-04-20,21:40:00
1026,/dbw_joy/ackermann_cmd,2017-04-20 21:40:00,2017-04-20 21:40:00,0.00553967,2017-04-20,21:40:00,2017-04-20,21:40:00
1027,/trajectory_follow/ackermann_cmd,2017-04-20 21:40:00,2017-04-20 21:40:00,0.00216424,2017-04-20,21:40:00,2017-04-20,21:40:00
1028,/dbw_joy/ackermann_cmd,2017-04-20 21:40:00,2017-04-20 21:41:00,0.037668900000000005,2017-04-20,21:40:00,2017-04-20,21:41:00
1029,/trajectory_follow/ackermann_cmd,2017-04-20 21:41:00,2017-04-20 21:41:00,0.00455918,2017-04-20,21:41:00,2017-04-20,21:41:00
1030,/dbw_joy/ackermann_cmd,2017-04-20 21:41:00,2017-04-20 21:41:00,0.0196499,2017-04-20,21:41:00,2017-04-20,21:41:00
1031,/trajectory_follow/ackermann_cmd,2017-04-20 21:41:00,2017-04-20 21:42:00,0.017621400000000002,2017-04-20,21:41:00,2017-04-20,21:42:00
1032,/dbw_joy/ackermann_cmd,2017-04-19 23:23:00,2017-04-19 23:24:00,0.09765019999999999,2017-04-19,23:23:00,2017-04-19,23:24:00
1033,/trajectory_follow/ackermann_cmd,2017-04-19 23:24:00,2017-04-19 23:44:00,0.101921,2017-04-19,23:24:00,2017-04-19,23:44:00
1034,/trajectory_follow/ackermann_cmd,2017-04-19 23:44:00,2017-04-19 23:46:00,0.12167599999999999,2017-04-19,23:44:00,2017-04-19,23:46:00
1035,/dbw_joy/ackermann_cmd,2017-04-19 23:46:00,2017-04-19 23:46:00,0.0127896,2017-04-19,23:46:00,2017-04-19,23:46:00
1036,/trajectory_follow/ackermann_cmd,2017-04-19 23:46:00,2017-04-19 23:46:00,0.00486789,2017-04-19,23:46:00,2017-04-19,23:46:00
1037,/dbw_joy/ackermann_cmd,2017-04-19 23:46:00,2017-04-19 23:46:00,0.0163746,2017-04-19,23:46:00,2017-04-19,23:46:00
1038,/trajectory_follow/ackermann_cmd,2017-04-19 23:46:00,2017-04-19 23:47:00,0.0732933,2017-04-19,23:46:00,2017-04-19,23:47:00
1039,/dbw_joy/ackermann_cmd,2017-04-19 23:47:00,2017-04-19 23:48:00,0.013853899999999999,2017-04-19,23:47:00,2017-04-19,23:48:00
1040,/trajectory_follow/ackermann_cmd,2017-04-19 23:48:00,2017-04-19 23:56:00,0.53833,2017-04-19,23:48:00,2017-04-19,23:56:00
1041,/dbw_joy/ackermann_cmd,2017-04-19 23:56:00,2017-04-20 00:06:00,0.589196,2017-04-19,23:56:00,2017-04-20,00:06:00
1042,/trajectory_follow/ackermann_cmd,2017-04-20 19:10:00,2017-04-20 19:28:00,0.0116261,2017-04-20,19:10:00,2017-04-20,19:28:00
1043,/trajectory_follow/ackermann_cmd,2017-04-20 19:28:00,2017-04-20 19:30:00,0.149667,2017-04-20,19:28:00,2017-04-20,19:30:00
1044,/dbw_joy/ackermann_cmd,2017-04-20 19:30:00,2017-04-20 19:31:00,0.0381085,2017-04-20,19:30:00,2017-04-20,19:31:00
1045,/trajectory_follow/ackermann_cmd,2017-04-20 19:31:00,2017-04-20 19:31:00,0.028867900000000002,2017-04-20,19:31:00,2017-04-20,19:31:00
1046,/dbw_joy/ackermann_cmd,2017-04-20 19:31:00,2017-04-20 19:31:00,0.0149304,2017-04-20,19:31:00,2017-04-20,19:31:00
1047,/trajectory_follow/ackermann_cmd,2017-04-20 19:31:00,2017-04-20 19:47:00,0.045654900000000005,2017-04-20,19:31:00,2017-04-20,19:47:00
1048,/trajectory_follow/ackermann_cmd,2017-04-20 19:47:00,2017-04-20 19:48:00,0.0851107,2017-04-20,19:47:00,2017-04-20,19:48:00
1049,/dbw_joy/ackermann_cmd,2017-04-20 19:48:00,2017-04-20 19:49:00,0.013791399999999999,2017-04-20,19:48:00,2017-04-20,19:49:00
1050,/trajectory_follow/ackermann_cmd,2017-04-20 19:49:00,2017-04-20 19:51:00,0.20314400000000002,2017-04-20,19:49:00,2017-04-20,19:51:00
1051,/dbw_joy/ackermann_cmd,2017-04-20 19:51:00,2017-04-20 19:51:00,0.0278676,2017-04-20,19:51:00,2017-04-20,19:51:00
1052,/trajectory_follow/ackermann_cmd,2017-04-20 18:53:00,2017-04-20 18:53:00,0.033842000000000004,2017-04-20,18:53:00,2017-04-20,18:53:00
1053,/dbw_joy/ackermann_cmd,2017-04-20 18:53:00,2017-04-20 18:54:00,0.0171747,2017-04-20,18:53:00,2017-04-20,18:54:00
1054,/trajectory_follow/ackermann_cmd,2017-04-20 18:54:00,2017-04-20 18:55:00,0.06259529999999999,2017-04-20,18:54:00,2017-04-20,18:55:00
1055,/dbw_joy/ackermann_cmd,2017-04-20 18:55:00,2017-04-20 18:55:00,0.0130673,2017-04-20,18:55:00,2017-04-20,18:55:00
1056,/trajectory_follow/ackermann_cmd,2017-04-20 18:55:00,2017-04-20 18:57:00,0.08401360000000001,2017-04-20,18:55:00,2017-04-20,18:57:00
1057,/dbw_joy/ackermann_cmd,2017-04-20 18:57:00,2017-04-20 18:59:00,0.0389886,2017-04-20,18:57:00,2017-04-20,18:59:00
1058,/trajectory_follow/ackermann_cmd,2017-04-20 18:59:00,2017-04-20 18:59:00,0.0691716,2017-04-20,18:59:00,2017-04-20,18:59:00
1059,/dbw_joy/ackermann_cmd,2017-04-20 18:59:00,2017-04-20 19:00:00,0.0072857,2017-04-20,18:59:00,2017-04-20,19:00:00
1060,/trajectory_follow/ackermann_cmd,2017-04-20 19:00:00,2017-04-20 19:10:00,0.385871,2017-04-20,19:00:00,2017-04-20,19:10:00
1061,/dbw_joy/ackermann_cmd,2017-04-20 19:10:00,2017-04-20 19:10:00,0.017559900000000003,2017-04-20,19:10:00,2017-04-20,19:10:00
1062,/dbw_joy/ackermann_cmd,2017-04-20 22:26:00,2017-04-20 22:27:00,0.0345702,2017-04-20,22:26:00,2017-04-20,22:27:00
1063,/trajectory_follow/ackermann_cmd,2017-04-20 22:27:00,2017-04-20 22:27:00,0.0364102,2017-04-20,22:27:00,2017-04-20,22:27:00
1064,/dbw_joy/ackermann_cmd,2017-04-20 22:27:00,2017-04-20 22:28:00,0.0217344,2017-04-20,22:27:00,2017-04-20,22:28:00
1065,/trajectory_follow/ackermann_cmd,2017-04-20 22:28:00,2017-04-20 22:34:00,0.47038100000000005,2017-04-20,22:28:00,2017-04-20,22:34:00
1066,/dbw_joy/ackermann_cmd,2017-04-20 22:34:00,2017-04-20 22:34:00,0.00608213,2017-04-20,22:34:00,2017-04-20,22:34:00
1067,/trajectory_follow/ackermann_cmd,2017-04-20 22:34:00,2017-04-20 22:34:00,0.0164536,2017-04-20,22:34:00,2017-04-20,22:34:00
1068,/dbw_joy/ackermann_cmd,2017-04-20 22:34:00,2017-04-20 22:34:00,0.011575799999999999,2017-04-20,22:34:00,2017-04-20,22:34:00
1069,/trajectory_follow/ackermann_cmd,2017-04-20 22:34:00,2017-04-20 22:36:00,0.138477,2017-04-20,22:34:00,2017-04-20,22:36:00
1070,/dbw_joy/ackermann_cmd,2017-04-20 22:36:00,2017-04-20 22:37:00,0.016583700000000003,2017-04-20,22:36:00,2017-04-20,22:37:00
1071,/dbw_joy/ackermann_cmd,2017-04-20 22:37:00,2017-04-20 22:37:00,0.00469512,2017-04-20,22:37:00,2017-04-20,22:37:00
1072,/dbw_joy/ackermann_cmd,2017-04-20 21:42:00,2017-04-20 21:52:00,0.056290599999999996,2017-04-20,21:42:00,2017-04-20,21:52:00
1073,/dbw_joy/ackermann_cmd,2017-04-20 21:52:00,2017-04-20 22:07:00,0.177732,2017-04-20,21:52:00,2017-04-20,22:07:00
1074,/trajectory_follow/ackermann_cmd,2017-04-20 22:07:00,2017-04-20 22:08:00,0.022041099999999997,2017-04-20,22:07:00,2017-04-20,22:08:00
1075,/dbw_joy/ackermann_cmd,2017-04-20 22:08:00,2017-04-20 22:08:00,0.00572998,2017-04-20,22:08:00,2017-04-20,22:08:00
1076,/trajectory_follow/ackermann_cmd,2017-04-20 22:08:00,2017-04-20 22:08:00,0.00250013,2017-04-20,22:08:00,2017-04-20,22:08:00
1077,/dbw_joy/ackermann_cmd,2017-04-20 22:08:00,2017-04-20 22:12:00,0.09551369999999999,2017-04-20,22:08:00,2017-04-20,22:12:00
1078,None,2017-04-20 22:12:00,2017-04-20 22:17:00,0.0,2017-04-20,22:12:00,2017-04-20,22:17:00
1079,/dbw_joy/ackermann_cmd,2017-04-20 22:17:00,2017-04-20 22:26:00,6.25033e-05,2017-04-20,22:17:00,2017-04-20,22:26:00
1080,/dbw_joy/ackermann_cmd,2017-04-20 22:26:00,2017-04-20 22:26:00,0.00242899,2017-04-20,22:26:00,2017-04-20,22:26:00
1081,/trajectory_follow/ackermann_cmd,2017-04-20 22:26:00,2017-04-20 22:26:00,0.014639,2017-04-20,22:26:00,2017-04-20,22:26:00
1082,/trajectory_follow/ackermann_cmd,2017-04-20 19:51:00,2017-04-20 19:58:00,0.436175,2017-04-20,19:51:00,2017-04-20,19:58:00
1083,/dbw_joy/ackermann_cmd,2017-04-20 19:58:00,2017-04-20 19:58:00,0.0112557,2017-04-20,19:58:00,2017-04-20,19:58:00
1084,/trajectory_follow/ackermann_cmd,2017-04-20 19:58:00,2017-04-20 19:59:00,0.0319936,2017-04-20,19:58:00,2017-04-20,19:59:00
1085,/dbw_joy/ackermann_cmd,2017-04-20 19:59:00,2017-04-20 19:59:00,0.00232609,2017-04-20,19:59:00,2017-04-20,19:59:00
1086,/trajectory_follow/ackermann_cmd,2017-04-20 19:59:00,2017-04-20 20:01:00,0.164944,2017-04-20,19:59:00,2017-04-20,20:01:00
1087,/dbw_joy/ackermann_cmd,2017-04-20 20:01:00,2017-04-20 20:02:00,0.011769700000000001,2017-04-20,20:01:00,2017-04-20,20:02:00
1088,/trajectory_follow/ackermann_cmd,2017-04-20 20:02:00,2017-04-20 20:05:00,0.059512300000000004,2017-04-20,20:02:00,2017-04-20,20:05:00
1089,/trajectory_follow/ackermann_cmd,2017-04-20 20:05:00,2017-04-20 20:07:00,0.15146600000000002,2017-04-20,20:05:00,2017-04-20,20:07:00
1090,/dbw_joy/ackermann_cmd,2017-04-20 20:07:00,2017-04-20 21:26:00,0.320101,2017-04-20,20:07:00,2017-04-20,21:26:00
1091,None,2017-04-20 21:26:00,2017-04-20 21:27:00,0.0,2017-04-20,21:26:00,2017-04-20,21:27:00
1092,/trajectory_follow/ackermann_cmd,2017-04-20 22:37:00,2017-04-20 22:39:00,0.0639,2017-04-20,22:37:00,2017-04-20,22:39:00
1093,/dbw_joy/ackermann_cmd,2017-04-20 22:39:00,2017-04-20 22:39:00,0.00705881,2017-04-20,22:39:00,2017-04-20,22:39:00
1094,/trajectory_follow/ackermann_cmd,2017-04-20 22:39:00,2017-04-20 22:40:00,0.0695695,2017-04-20,22:39:00,2017-04-20,22:40:00
1095,/dbw_joy/ackermann_cmd,2017-04-20 22:40:00,2017-04-20 22:40:00,0.0242736,2017-04-20,22:40:00,2017-04-20,22:40:00
1096,/trajectory_follow/ackermann_cmd,2017-04-20 22:40:00,2017-04-20 22:41:00,0.038083099999999995,2017-04-20,22:40:00,2017-04-20,22:41:00
1097,/dbw_joy/ackermann_cmd,2017-04-20 22:41:00,2017-04-20 22:41:00,0.026376099999999996,2017-04-20,22:41:00,2017-04-20,22:41:00
1098,/trajectory_follow/ackermann_cmd,2017-04-20 22:41:00,2017-04-20 22:59:00,0.339504,2017-04-20,22:41:00,2017-04-20,22:59:00
1099,/dbw_joy/ackermann_cmd,2017-04-20 22:59:00,2017-04-20 22:59:00,0.010604700000000002,2017-04-20,22:59:00,2017-04-20,22:59:00
1100,/trajectory_follow/ackermann_cmd,2017-04-20 22:59:00,2017-04-20 23:01:00,0.117665,2017-04-20,22:59:00,2017-04-20,23:01:00
1101,/dbw_joy/ackermann_cmd,2017-04-20 23:01:00,2017-04-20 23:01:00,0.00240841,2017-04-20,23:01:00,2017-04-20,23:01:00
1102,/trajectory_follow/ackermann_cmd,2017-04-19 16:57:00,2017-04-19 17:07:00,0.0799727,2017-04-19,16:57:00,2017-04-19,17:07:00
1103,/dbw_joy/ackermann_cmd,2017-04-19 17:07:00,2017-04-19 17:11:00,0.056179,2017-04-19,17:07:00,2017-04-19,17:11:00
1104,/dbw_joy/ackermann_cmd,2017-04-19 17:11:00,2017-04-19 17:23:00,0.150395,2017-04-19,17:11:00,2017-04-19,17:23:00
1105,/dbw_joy/ackermann_cmd,2017-04-19 17:23:00,2017-04-19 17:28:00,0.0107165,2017-04-19,17:23:00,2017-04-19,17:28:00
1106,/trajectory_follow/ackermann_cmd,2017-04-19 17:28:00,2017-04-19 17:34:00,0.0,2017-04-19,17:28:00,2017-04-19,17:34:00
1107,/trajectory_follow/ackermann_cmd,2017-04-19 17:34:00,2017-04-19 17:38:00,0.156173,2017-04-19,17:34:00,2017-04-19,17:38:00
1108,/dbw_joy/ackermann_cmd,2017-04-19 17:38:00,2017-04-19 17:39:00,0.00825603,2017-04-19,17:38:00,2017-04-19,17:39:00
1109,/trajectory_follow/ackermann_cmd,2017-04-19 17:39:00,2017-04-19 17:39:00,0.0265283,2017-04-19,17:39:00,2017-04-19,17:39:00
1110,/dbw_joy/ackermann_cmd,2017-04-19 17:39:00,2017-04-19 17:39:00,0.00162941,2017-04-19,17:39:00,2017-04-19,17:39:00
1111,/dbw_joy/ackermann_cmd,2017-04-20 23:38:00,2017-04-20 23:39:00,0.00984427,2017-04-20,23:38:00,2017-04-20,23:39:00
1112,/trajectory_follow/ackermann_cmd,2017-04-20 23:39:00,2017-04-20 23:39:00,0.044402300000000006,2017-04-20,23:39:00,2017-04-20,23:39:00
1113,/dbw_joy/ackermann_cmd,2017-04-20 23:39:00,2017-04-20 23:39:00,0.010579600000000002,2017-04-20,23:39:00,2017-04-20,23:39:00
1114,/trajectory_follow/ackermann_cmd,2017-04-20 23:39:00,2017-04-20 23:50:00,0.0324052,2017-04-20,23:39:00,2017-04-20,23:50:00
1115,/dbw_joy/ackermann_cmd,2017-04-20 23:50:00,2017-04-20 23:58:00,0.0,2017-04-20,23:50:00,2017-04-20,23:58:00
1116,/trajectory_follow/ackermann_cmd,2017-04-20 23:58:00,2017-04-20 23:59:00,0.128769,2017-04-20,23:58:00,2017-04-20,23:59:00
1117,/dbw_joy/ackermann_cmd,2017-04-20 23:59:00,2017-04-20 23:59:00,0.00785585,2017-04-20,23:59:00,2017-04-20,23:59:00
1118,/trajectory_follow/ackermann_cmd,2017-04-20 23:59:00,2017-04-21 00:00:00,0.0750888,2017-04-20,23:59:00,2017-04-21,00:00:00
1119,/dbw_joy/ackermann_cmd,2017-04-21 00:00:00,2017-04-21 00:03:00,0.151582,2017-04-21,00:00:00,2017-04-21,00:03:00
1120,None,2017-04-19 16:57:00,2017-04-19 16:57:00,0.0,2017-04-19,16:57:00,2017-04-19,16:57:00
1121,/trajectory_follow/ackermann_cmd,2017-04-20 23:01:00,2017-04-20 23:02:00,0.0764382,2017-04-20,23:01:00,2017-04-20,23:02:00
1122,/dbw_joy/ackermann_cmd,2017-04-20 23:02:00,2017-04-20 23:02:00,0.0494109,2017-04-20,23:02:00,2017-04-20,23:02:00
1123,/trajectory_follow/ackermann_cmd,2017-04-20 23:02:00,2017-04-20 23:11:00,0.283505,2017-04-20,23:02:00,2017-04-20,23:11:00
1124,/trajectory_follow/ackermann_cmd,2017-04-20 23:11:00,2017-04-20 23:19:00,0.335919,2017-04-20,23:11:00,2017-04-20,23:19:00
1125,/trajectory_follow/ackermann_cmd,2017-04-20 23:19:00,2017-04-20 23:21:00,0.13726300000000002,2017-04-20,23:19:00,2017-04-20,23:21:00
1126,/dbw_joy/ackermann_cmd,2017-04-20 23:21:00,2017-04-20 23:21:00,0.007167300000000001,2017-04-20,23:21:00,2017-04-20,23:21:00
1127,/trajectory_follow/ackermann_cmd,2017-04-20 23:21:00,2017-04-20 23:22:00,0.06425159999999999,2017-04-20,23:21:00,2017-04-20,23:22:00
1128,/dbw_joy/ackermann_cmd,2017-04-20 23:22:00,2017-04-20 23:23:00,0.0531443,2017-04-20,23:22:00,2017-04-20,23:23:00
1129,/trajectory_follow/ackermann_cmd,2017-04-20 23:23:00,2017-04-20 23:37:00,0.5810770000000001,2017-04-20,23:23:00,2017-04-20,23:37:00
1130,/trajectory_follow/ackermann_cmd,2017-04-20 23:37:00,2017-04-20 23:38:00,0.121626,2017-04-20,23:37:00,2017-04-20,23:38:00
1131,/dbw_joy/ackermann_cmd,2017-04-21 16:03:00,2017-04-21 16:08:00,2.7186399999999998e-05,2017-04-21,16:03:00,2017-04-21,16:08:00
1132,/dbw_joy/ackermann_cmd,2017-04-21 16:19:00,2017-04-21 16:21:00,0.145822,2017-04-21,16:19:00,2017-04-21,16:21:00
1133,None,2017-04-21 16:03:00,2017-04-21 16:03:00,0.0,2017-04-21,16:03:00,2017-04-21,16:03:00
1134,/trajectory_follow/ackermann_cmd,2017-04-21 16:08:00,2017-04-21 16:19:00,0.113442,2017-04-21,16:08:00,2017-04-21,16:19:00
1135,/dbw_joy/ackermann_cmd,2017-04-21 16:21:00,2017-04-21 16:22:00,0.0209607,2017-04-21,16:21:00,2017-04-21,16:22:00
1136,/trajectory_follow/ackermann_cmd,2017-04-21 16:22:00,2017-04-21 16:24:00,0.139808,2017-04-21,16:22:00,2017-04-21,16:24:00
1137,/dbw_joy/ackermann_cmd,2017-04-21 16:25:00,2017-04-21 16:25:00,0.00496368,2017-04-21,16:25:00,2017-04-21,16:25:00
1138,/trajectory_follow/ackermann_cmd,2017-04-21 16:25:00,2017-04-21 16:41:00,0.07563539999999999,2017-04-21,16:25:00,2017-04-21,16:41:00
1139,/dbw_joy/ackermann_cmd,2017-04-21 16:24:00,2017-04-21 16:25:00,0.017428299999999997,2017-04-21,16:24:00,2017-04-21,16:25:00
1140,/dbw_joy/ackermann_cmd,2017-04-21 16:41:00,2017-04-21 16:41:00,0.014824,2017-04-21,16:41:00,2017-04-21,16:41:00
1141,/trajectory_follow/ackermann_cmd,2017-04-21 16:41:00,2017-04-21 16:48:00,0.12224000000000002,2017-04-21,16:41:00,2017-04-21,16:48:00
1142,/trajectory_follow/ackermann_cmd,2017-04-21 16:48:00,2017-04-21 16:50:00,0.132046,2017-04-21,16:48:00,2017-04-21,16:50:00
